adjusted_final_probs,adjusted_pred_final_label,base_final_probs,base_pred_final_label,claim_predicate_families,detector_notes,evidence_predicate_families,gold_final_label,id,predicate_conflict_pair,predicate_detector_mode,predicate_mismatch_flag,seed,selected_alpha,split,stage15_probe_type
"[0.21876635309357503, 0.5619750786416255, 0.2192585682647994]",NOT_ENTITLED,"[0.21876635309357503, 0.5619750786416255, 0.2192585682647994]",NOT_ENTITLED,['inspect'],low_overlap:0.600,[],NOT_ENTITLED,stage15_sufficiency_control__stage14_sufficiency_drop__dam_inspection_evidence_truncation__probe,,lexical_predicate,0,1,1.25,calibration,sufficiency_control
"[0.21995119750499725, 0.5609721541404724, 0.21907664835453033]",NOT_ENTITLED,"[0.21995119750499725, 0.5609721541404724, 0.21907664835453033]",NOT_ENTITLED,['restore'],low_overlap:0.000,[],NOT_ENTITLED,stage15_sufficiency_control__stage14_sufficiency_drop__generated_fact_278_evidence_deletion__probe,,lexical_predicate,0,1,1.25,heldout,sufficiency_control
"[0.21875845221815188, 0.5623939717172678, 0.21884757606458036]",NOT_ENTITLED,"[0.21875845221815188, 0.5623939717172678, 0.21884757606458036]",NOT_ENTITLED,"['direct', 'restore']",low_overlap:0.600,['direct'],NOT_ENTITLED,stage15_sufficiency_control__stage14_sufficiency_drop__generated_fact_187_evidence_truncation__probe,,lexical_predicate,0,1,1.25,heldout,sufficiency_control
"[0.21884689246802513, 0.5624142037742941, 0.2187389037576808]",NOT_ENTITLED,"[0.21884689246802513, 0.5624142037742941, 0.2187389037576808]",NOT_ENTITLED,['open'],low_overlap:0.500,[],NOT_ENTITLED,stage15_sufficiency_control__stage14_sufficiency_drop__volcano_observatory_evidence_truncation__probe,,lexical_predicate,0,1,1.25,calibration,sufficiency_control
"[0.21891364455223083, 0.5622341632843018, 0.21885219216346743]",NOT_ENTITLED,"[0.21891364455223083, 0.5622341632843018, 0.21885219216346743]",NOT_ENTITLED,['deliver'],low_overlap:0.600,[],NOT_ENTITLED,stage15_sufficiency_control__stage14_sufficiency_drop__generated_fact_077_evidence_truncation__probe,,lexical_predicate,0,1,1.25,heldout,sufficiency_control
"[0.21870191395282748, 0.5624440312385559, 0.21885405480861664]",NOT_ENTITLED,"[0.21870191395282748, 0.5624440312385559, 0.21885405480861664]",NOT_ENTITLED,"['approve', 'direct']",low_overlap:0.600,['direct'],NOT_ENTITLED,stage15_sufficiency_control__stage14_sufficiency_drop__generated_fact_199_evidence_truncation__probe,,lexical_predicate,0,1,1.25,heldout,sufficiency_control
"[0.21956484855518196, 0.5614628624480109, 0.2189722889968071]",NOT_ENTITLED,"[0.21956484855518196, 0.5614628624480109, 0.2189722889968071]",NOT_ENTITLED,['deliver'],low_overlap:0.000,[],NOT_ENTITLED,stage15_sufficiency_control__stage14_sufficiency_drop__generated_fact_084_evidence_deletion__probe,,lexical_predicate,0,1,1.25,calibration,sufficiency_control
"[0.2199758026000232, 0.5609337771078017, 0.21909042029217513]",NOT_ENTITLED,"[0.2199758026000232, 0.5609337771078017, 0.21909042029217513]",NOT_ENTITLED,['launch'],low_overlap:0.000,[],NOT_ENTITLED,stage15_sufficiency_control__stage14_sufficiency_drop__generated_fact_032_evidence_deletion__probe,,lexical_predicate,0,1,1.25,heldout,sufficiency_control
"[0.22361484169960022, 0.5555768013000488, 0.22080835700035095]",NOT_ENTITLED,"[0.22361484169960022, 0.5555768013000488, 0.22080835700035095]",NOT_ENTITLED,['direct'],low_overlap:0.600,[],NOT_ENTITLED,stage15_sufficiency_control__stage14_sufficiency_drop__opera_premiere_evidence_truncation__probe,,lexical_predicate,0,1,1.25,calibration,sufficiency_control
"[0.2191515979297221, 0.5616370951885418, 0.2192113068817361]",NOT_ENTITLED,"[0.2191515979297221, 0.5616370951885418, 0.2192113068817361]",NOT_ENTITLED,['open'],low_overlap:0.600,[],NOT_ENTITLED,stage15_sufficiency_control__stage14_sufficiency_drop__generated_fact_099_evidence_truncation__probe,,lexical_predicate,0,1,1.25,calibration,sufficiency_control
"[0.21940220383117515, 0.5618828786261176, 0.21871491754270722]",NOT_ENTITLED,"[0.21940220383117515, 0.5618828786261176, 0.21871491754270722]",NOT_ENTITLED,['select'],low_overlap:0.000,[],NOT_ENTITLED,stage15_sufficiency_control__stage14_sufficiency_drop__generated_fact_177_evidence_deletion__probe,,lexical_predicate,0,1,1.25,calibration,sufficiency_control
"[0.21852880065057279, 0.5629966687263052, 0.21847453062312217]",NOT_ENTITLED,"[0.21852880065057279, 0.5629966687263052, 0.21847453062312217]",NOT_ENTITLED,['select'],low_overlap:0.600,[],NOT_ENTITLED,stage15_sufficiency_control__stage14_sufficiency_drop__generated_fact_275_evidence_truncation__probe,,lexical_predicate,0,1,1.25,heldout,sufficiency_control
"[0.21948769688606265, 0.5617031455039978, 0.21880915760993958]",NOT_ENTITLED,"[0.21948769688606265, 0.5617031455039978, 0.21880915760993958]",NOT_ENTITLED,[],low_overlap:0.000,[],NOT_ENTITLED,stage15_sufficiency_control__stage14_sufficiency_drop__market_renovation_evidence_deletion__probe,,lexical_predicate,0,1,1.25,heldout,sufficiency_control
"[0.21867898106575012, 0.5627297759056091, 0.21859124302864075]",NOT_ENTITLED,"[0.21867898106575012, 0.5627297759056091, 0.21859124302864075]",NOT_ENTITLED,"['direct', 'select']",low_overlap:0.600,['direct'],NOT_ENTITLED,stage15_sufficiency_control__stage14_sufficiency_drop__generated_fact_205_evidence_truncation__probe,,lexical_predicate,0,1,1.25,heldout,sufficiency_control
"[0.21921712813428426, 0.5620827246332981, 0.21870014723241768]",NOT_ENTITLED,"[0.21921712813428426, 0.5620827246332981, 0.21870014723241768]",NOT_ENTITLED,['map'],low_overlap:0.000,[],NOT_ENTITLED,stage15_sufficiency_control__stage14_sufficiency_drop__forest_mapping_evidence_deletion__probe,,lexical_predicate,0,1,1.25,heldout,sufficiency_control
"[0.21953143179416656, 0.5615234971046448, 0.21894507110118866]",NOT_ENTITLED,"[0.21953143179416656, 0.5615234971046448, 0.21894507110118866]",NOT_ENTITLED,['direct'],low_overlap:0.000,[],NOT_ENTITLED,stage15_sufficiency_control__stage14_sufficiency_drop__library_digitization_evidence_deletion__probe,,lexical_predicate,0,1,1.25,heldout,sufficiency_control
"[0.21943562568916006, 0.561832530443891, 0.218731843866949]",NOT_ENTITLED,"[0.21943562568916006, 0.561832530443891, 0.218731843866949]",NOT_ENTITLED,['launch'],low_overlap:0.000,[],NOT_ENTITLED,stage15_sufficiency_control__stage14_sufficiency_drop__generated_fact_249_evidence_deletion__probe,,lexical_predicate,0,1,1.25,heldout,sufficiency_control
"[0.21873273607291985, 0.5627213884211, 0.2185458755059801]",NOT_ENTITLED,"[0.21873273607291985, 0.5627213884211, 0.2185458755059801]",NOT_ENTITLED,['open'],low_overlap:0.500,[],NOT_ENTITLED,stage15_sufficiency_control__stage14_sufficiency_drop__generated_fact_260_evidence_truncation__probe,,lexical_predicate,0,1,1.25,calibration,sufficiency_control
"[0.21947951941906693, 0.5617630565429189, 0.21875742403801415]",NOT_ENTITLED,"[0.21947951941906693, 0.5617630565429189, 0.21875742403801415]",NOT_ENTITLED,['select'],low_overlap:0.000,[],NOT_ENTITLED,stage15_sufficiency_control__stage14_sufficiency_drop__generated_fact_093_evidence_deletion__probe,,lexical_predicate,0,1,1.25,heldout,sufficiency_control
"[0.21878688223440157, 0.5623724125401728, 0.21884070522542562]",NOT_ENTITLED,"[0.21878688223440157, 0.5623724125401728, 0.21884070522542562]",NOT_ENTITLED,"['direct', 'publish']",low_overlap:0.600,['direct'],NOT_ENTITLED,stage15_sufficiency_control__stage14_sufficiency_drop__generated_fact_055_evidence_truncation__probe,,lexical_predicate,0,1,1.25,heldout,sufficiency_control
"[0.2189793670481632, 0.5624016355752458, 0.21861899737659105]",NOT_ENTITLED,"[0.2189793670481632, 0.5624016355752458, 0.21861899737659105]",NOT_ENTITLED,['launch'],low_overlap:0.600,[],NOT_ENTITLED,stage15_sufficiency_control__stage14_sufficiency_drop__generated_fact_102_evidence_truncation__probe,,lexical_predicate,0,1,1.25,calibration,sufficiency_control
"[0.21930444567359156, 0.5620227539840751, 0.21867280034233333]",NOT_ENTITLED,"[0.21930444567359156, 0.5620227539840751, 0.21867280034233333]",NOT_ENTITLED,['restore'],low_overlap:0.000,[],NOT_ENTITLED,stage15_sufficiency_control__stage14_sufficiency_drop__generated_fact_117_evidence_deletion__probe,,lexical_predicate,0,1,1.25,heldout,sufficiency_control
"[0.21908707916736603, 0.5622223615646362, 0.21869055926799771]",NOT_ENTITLED,"[0.21908707916736603, 0.5622223615646362, 0.21869055926799771]",NOT_ENTITLED,['launch'],low_overlap:0.000,[],NOT_ENTITLED,stage15_sufficiency_control__stage14_sufficiency_drop__generated_fact_298_evidence_deletion__probe,,lexical_predicate,0,1,1.25,calibration,sufficiency_control
"[0.21884324820573256, 0.5625631129359735, 0.21859363885829391]",NOT_ENTITLED,"[0.21884324820573256, 0.5625631129359735, 0.21859363885829391]",NOT_ENTITLED,['deliver'],low_overlap:0.600,[],NOT_ENTITLED,stage15_sufficiency_control__stage14_sufficiency_drop__generated_fact_294_evidence_truncation__probe,,lexical_predicate,0,1,1.25,heldout,sufficiency_control
"[0.2195553183555603, 0.5615835189819336, 0.21886116266250608]",NOT_ENTITLED,"[0.2195553183555603, 0.5615835189819336, 0.21886116266250608]",NOT_ENTITLED,['publish'],low_overlap:0.000,[],NOT_ENTITLED,stage15_sufficiency_control__stage14_sufficiency_drop__generated_fact_153_evidence_deletion__probe,,lexical_predicate,0,1,1.25,heldout,sufficiency_control
"[0.2197588533163071, 0.5612899661064148, 0.2189511805772781]",NOT_ENTITLED,"[0.2197588533163071, 0.5612899661064148, 0.2189511805772781]",NOT_ENTITLED,['launch'],low_overlap:0.000,[],NOT_ENTITLED,stage15_sufficiency_control__stage14_sufficiency_drop__generated_fact_207_evidence_deletion__probe,,lexical_predicate,0,1,1.25,calibration,sufficiency_control
"[0.2194588431474049, 0.5616148961312277, 0.21892626072136737]",NOT_ENTITLED,"[0.2194588431474049, 0.5616148961312277, 0.21892626072136737]",NOT_ENTITLED,"['deliver', 'direct']",low_overlap:0.000,[],NOT_ENTITLED,stage15_sufficiency_control__stage14_sufficiency_drop__generated_fact_049_evidence_deletion__probe,,lexical_predicate,0,1,1.25,calibration,sufficiency_control
"[0.21884007425844557, 0.562159708706145, 0.21900021703540953]",NOT_ENTITLED,"[0.21884007425844557, 0.562159708706145, 0.21900021703540953]",NOT_ENTITLED,['publish'],low_overlap:0.600,[],NOT_ENTITLED,stage15_sufficiency_control__stage14_sufficiency_drop__generated_fact_160_evidence_truncation__probe,,lexical_predicate,0,1,1.25,calibration,sufficiency_control
"[0.21870514750480655, 0.5626630187034607, 0.21863183379173282]",NOT_ENTITLED,"[0.21870514750480655, 0.5626630187034607, 0.21863183379173282]",NOT_ENTITLED,['select'],low_overlap:0.600,[],NOT_ENTITLED,stage15_sufficiency_control__stage14_sufficiency_drop__generated_fact_191_evidence_truncation__probe,,lexical_predicate,0,1,1.25,heldout,sufficiency_control
"[0.2192200669297606, 0.5619319332509607, 0.21884799981927874]",NOT_ENTITLED,"[0.2192200669297606, 0.5619319332509607, 0.21884799981927874]",NOT_ENTITLED,['publish'],low_overlap:0.000,[],NOT_ENTITLED,stage15_sufficiency_control__stage14_sufficiency_drop__generated_fact_160_evidence_deletion__probe,,lexical_predicate,0,1,1.25,calibration,sufficiency_control
"[0.2196066081523895, 0.5613773465156555, 0.21901604533195496]",NOT_ENTITLED,"[0.2196066081523895, 0.5613773465156555, 0.21901604533195496]",NOT_ENTITLED,['approve'],low_overlap:0.000,[],NOT_ENTITLED,stage15_sufficiency_control__stage14_sufficiency_drop__generated_fact_108_evidence_deletion__probe,,lexical_predicate,0,1,1.25,calibration,sufficiency_control
"[0.21883265021942108, 0.5622468423173772, 0.21892050746320169]",NOT_ENTITLED,"[0.21883265021942108, 0.5622468423173772, 0.21892050746320169]",NOT_ENTITLED,['restore'],low_overlap:0.600,[],NOT_ENTITLED,stage15_sufficiency_control__stage14_sufficiency_drop__generated_fact_075_evidence_truncation__probe,,lexical_predicate,0,1,1.25,heldout,sufficiency_control
"[0.21863645640963997, 0.5625200355428462, 0.2188435080475138]",NOT_ENTITLED,"[0.21863645640963997, 0.5625200355428462, 0.2188435080475138]",NOT_ENTITLED,[],low_overlap:0.600,[],NOT_ENTITLED,stage15_sufficiency_control__stage14_sufficiency_drop__robotics_championship_evidence_truncation__probe,,lexical_predicate,0,1,1.25,calibration,sufficiency_control
"[0.21897757053375244, 0.5623345971107483, 0.21868783235549927]",NOT_ENTITLED,"[0.21897757053375244, 0.5623345971107483, 0.21868783235549927]",NOT_ENTITLED,['open'],low_overlap:0.600,[],NOT_ENTITLED,stage15_sufficiency_control__stage14_sufficiency_drop__generated_fact_078_evidence_truncation__probe,,lexical_predicate,0,1,1.25,calibration,sufficiency_control
"[0.2187593081038881, 0.5627249730851489, 0.218515718810963]",NOT_ENTITLED,"[0.2187593081038881, 0.5627249730851489, 0.218515718810963]",NOT_ENTITLED,['launch'],low_overlap:0.333,[],NOT_ENTITLED,stage15_sufficiency_control__stage14_sufficiency_drop__generated_fact_074_evidence_truncation__probe,,lexical_predicate,0,1,1.25,calibration,sufficiency_control
"[0.2190806120634079, 0.5622271299362183, 0.2186922580003738]",NOT_ENTITLED,"[0.2190806120634079, 0.5622271299362183, 0.2186922580003738]",NOT_ENTITLED,['launch'],low_overlap:0.000,[],NOT_ENTITLED,stage15_sufficiency_control__stage14_sufficiency_drop__generated_fact_130_evidence_deletion__probe,,lexical_predicate,0,1,1.25,calibration,sufficiency_control
"[0.2196123236533307, 0.5614442657993952, 0.21894341054727404]",NOT_ENTITLED,"[0.2196123236533307, 0.5614442657993952, 0.21894341054727404]",NOT_ENTITLED,['select'],low_overlap:0.000,[],NOT_ENTITLED,stage15_sufficiency_control__stage14_sufficiency_drop__generated_fact_240_evidence_deletion__probe,,lexical_predicate,0,1,1.25,calibration,sufficiency_control
"[0.21867639803929917, 0.5626018894881855, 0.21872171247251537]",NOT_ENTITLED,"[0.21867639803929917, 0.5626018894881855, 0.21872171247251537]",NOT_ENTITLED,['deliver'],low_overlap:0.600,[],NOT_ENTITLED,stage15_sufficiency_control__stage14_sufficiency_drop__generated_fact_105_evidence_truncation__probe,,lexical_predicate,0,1,1.25,heldout,sufficiency_control
"[0.2186933574275172, 0.562681726177309, 0.2186249163951737]",NOT_ENTITLED,"[0.2186933574275172, 0.562681726177309, 0.2186249163951737]",NOT_ENTITLED,"['direct', 'select']",low_overlap:0.600,['direct'],NOT_ENTITLED,stage15_sufficiency_control__stage14_sufficiency_drop__generated_fact_037_evidence_truncation__probe,,lexical_predicate,0,1,1.25,calibration,sufficiency_control
"[0.2199379420261962, 0.5608096289875993, 0.21925242898620456]",NOT_ENTITLED,"[0.2199379420261962, 0.5608096289875993, 0.21925242898620456]",NOT_ENTITLED,"['direct', 'publish']",low_overlap:0.000,[],NOT_ENTITLED,stage15_sufficiency_control__stage14_sufficiency_drop__generated_fact_055_evidence_deletion__probe,,lexical_predicate,0,1,1.25,heldout,sufficiency_control
"[0.21854514209248338, 0.5630757892590134, 0.21837906864850323]",NOT_ENTITLED,"[0.21854514209248338, 0.5630757892590134, 0.21837906864850323]",NOT_ENTITLED,['select'],low_overlap:0.333,[],NOT_ENTITLED,stage15_sufficiency_control__stage14_sufficiency_drop__generated_fact_254_evidence_truncation__probe,,lexical_predicate,0,1,1.25,calibration,sufficiency_control
"[0.21937397958713833, 0.5615556072725174, 0.21907041314034423]",NOT_ENTITLED,"[0.21937397958713833, 0.5615556072725174, 0.21907041314034423]",NOT_ENTITLED,['open'],low_overlap:0.600,[],NOT_ENTITLED,stage15_sufficiency_control__stage14_sufficiency_drop__generated_fact_120_evidence_truncation__probe,,lexical_predicate,0,1,1.25,heldout,sufficiency_control
"[0.22003984123409032, 0.5608507311217378, 0.21910942764417188]",NOT_ENTITLED,"[0.22003984123409032, 0.5608507311217378, 0.21910942764417188]",NOT_ENTITLED,['launch'],low_overlap:0.000,[],NOT_ENTITLED,stage15_sufficiency_control__stage14_sufficiency_drop__generated_fact_158_evidence_deletion__probe,,lexical_predicate,0,1,1.25,calibration,sufficiency_control
"[0.2195028066635132, 0.5616819858551025, 0.21881520748138428]",NOT_ENTITLED,"[0.2195028066635132, 0.5616819858551025, 0.21881520748138428]",NOT_ENTITLED,['restore'],low_overlap:0.000,[],NOT_ENTITLED,stage15_sufficiency_control__stage14_sufficiency_drop__generated_fact_089_evidence_deletion__probe,,lexical_predicate,0,1,1.25,heldout,sufficiency_control
"[0.2201379355767677, 0.5606980836287426, 0.21916398079448965]",NOT_ENTITLED,"[0.2201379355767677, 0.5606980836287426, 0.21916398079448965]",NOT_ENTITLED,['open'],low_overlap:0.000,[],NOT_ENTITLED,stage15_sufficiency_control__stage14_sufficiency_drop__generated_fact_162_evidence_deletion__probe,,lexical_predicate,0,1,1.25,heldout,sufficiency_control
"[0.21986834049617227, 0.561090273824624, 0.2190413856792037]",NOT_ENTITLED,"[0.21986834049617227, 0.561090273824624, 0.2190413856792037]",NOT_ENTITLED,['restore'],low_overlap:0.000,[],NOT_ENTITLED,stage15_sufficiency_control__stage14_sufficiency_drop__generated_fact_236_evidence_deletion__probe,,lexical_predicate,0,1,1.25,calibration,sufficiency_control
"[0.21995720595057616, 0.5607456052414418, 0.21929718880798205]",NOT_ENTITLED,"[0.21995720595057616, 0.5607456052414418, 0.21929718880798205]",NOT_ENTITLED,['publish'],low_overlap:0.000,[],NOT_ENTITLED,stage15_sufficiency_control__stage14_sufficiency_drop__glacier_study_evidence_deletion__probe,,lexical_predicate,0,1,1.25,heldout,sufficiency_control
"[0.21911597762483462, 0.5620811330341786, 0.2188028893409868]",NOT_ENTITLED,"[0.21911597762483462, 0.5620811330341786, 0.2188028893409868]",NOT_ENTITLED,['launch'],low_overlap:0.600,[],NOT_ENTITLED,stage15_sufficiency_control__stage14_sufficiency_drop__generated_fact_060_evidence_truncation__probe,,lexical_predicate,0,1,1.25,calibration,sufficiency_control
